,file,reflection_row,dl_reflection_width,dl_height_midpoint,11l,11r,10l,10r,9l,9r,8l,8r,7l,7r,6l,6r,5l,5r,4l,4r,3l,3r,2l,2r,1l,1r,edge_4_r,edge_4_l,edge_3_r,edge_3_l,edge_2_r,edge_2_l,edge_1_r,edge_1_l
914,Basler_acA2500-14um__23891378__20221129_144902408_0927.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
915,Basler_acA2500-14um__23891378__20221129_144902408_0928.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
916,Basler_acA2500-14um__23891378__20221129_144902408_0929.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
917,Basler_acA2500-14um__23891378__20221129_144902408_0930.tiff,1544,761,29,11,9,17,20,20,24,22,28,24,29,26,30,27,30,28,30,28,29,29,29,29,29,6,4,8,7,12,10,14,13
918,Basler_acA2500-14um__23891378__20221129_144902408_0931.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,6,4,9,7,12,10,14,13
919,Basler_acA2500-14um__23891378__20221129_144902408_0932.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,26,30,27,30,28,30,28,29,29,29,29,29,6,4,8,7,12,10,14,13
920,Basler_acA2500-14um__23891378__20221129_144902408_0933.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,31,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
921,Basler_acA2500-14um__23891378__20221129_144902408_0934.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,5,4,8,7,12,10,14,13
922,Basler_acA2500-14um__23891378__20221129_144902408_0935.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,29,29,29,29,6,4,9,7,12,10,14,13
923,Basler_acA2500-14um__23891378__20221129_144902408_0936.tiff,1544,760,29,11,9,16,19,20,24,21,28,25,29,25,30,26,30,28,29,28,29,28,29,29,29,5,4,8,7,12,10,14,13
924,Basler_acA2500-14um__23891378__20221129_144902408_0937.tiff,1544,761,29,10,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
925,Basler_acA2500-14um__23891378__20221129_144902408_0938.tiff,1544,760,29,10,9,16,19,20,24,21,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
926,Basler_acA2500-14um__23891378__20221129_144902408_0939.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
927,Basler_acA2500-14um__23891378__20221129_144902408_0940.tiff,1544,761,29,11,9,17,19,20,24,21,27,24,29,26,30,27,30,28,29,28,30,28,29,28,29,6,4,8,7,12,10,14,13
928,Basler_acA2500-14um__23891378__20221129_144902408_0941.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
929,Basler_acA2500-14um__23891378__20221129_144902408_0942.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,31,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
930,Basler_acA2500-14um__23891378__20221129_144902408_0943.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
931,Basler_acA2500-14um__23891378__20221129_144902408_0944.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,26,30,27,31,28,29,28,29,28,29,29,29,6,4,8,7,12,10,14,13
932,Basler_acA2500-14um__23891378__20221129_144902408_0945.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
933,Basler_acA2500-14um__23891378__20221129_144902408_0946.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
934,Basler_acA2500-14um__23891378__20221129_144902408_0947.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
935,Basler_acA2500-14um__23891378__20221129_144902408_0948.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
936,Basler_acA2500-14um__23891378__20221129_144902408_0949.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,26,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
937,Basler_acA2500-14um__23891378__20221129_144902408_0950.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
938,Basler_acA2500-14um__23891378__20221129_144902408_0951.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
939,Basler_acA2500-14um__23891378__20221129_144902408_0952.tiff,1544,761,29,11,9,17,20,20,24,21,28,24,29,26,30,27,31,28,30,28,30,29,29,29,29,5,4,8,7,12,10,14,13
940,Basler_acA2500-14um__23891378__20221129_144902408_0953.tiff,1544,760,29,10,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
941,Basler_acA2500-14um__23891378__20221129_144902408_0954.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
942,Basler_acA2500-14um__23891378__20221129_144902408_0955.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
943,Basler_acA2500-14um__23891378__20221129_144902408_0956.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,28,29,28,29,6,4,9,7,12,10,14,13
944,Basler_acA2500-14um__23891378__20221129_144902408_0957.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,25,30,27,31,28,30,28,29,29,29,29,29,6,4,9,7,12,10,14,13
945,Basler_acA2500-14um__23891378__20221129_144902408_0958.tiff,1544,761,29,11,9,17,20,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,28,29,6,4,9,7,12,10,14,13
946,Basler_acA2500-14um__23891378__20221129_144902408_0959.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,26,30,27,30,28,30,28,30,28,30,29,29,6,4,8,7,12,10,14,13
947,Basler_acA2500-14um__23891378__20221129_144902408_0960.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,9,7,12,10,14,13
948,Basler_acA2500-14um__23891378__20221129_144902408_0961.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,30,28,29,6,4,9,7,12,10,14,13
949,Basler_acA2500-14um__23891378__20221129_144902408_0962.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,28,29,29,29,6,4,9,7,12,10,14,13
950,Basler_acA2500-14um__23891378__20221129_144902408_0963.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
951,Basler_acA2500-14um__23891378__20221129_144902408_0964.tiff,1544,760,29,11,9,17,19,20,24,22,28,25,29,26,30,27,30,28,30,28,29,29,29,29,29,6,5,8,7,12,10,14,13
952,Basler_acA2500-14um__23891378__20221129_144902408_0965.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,30,29,29,6,4,8,7,12,10,14,13
953,Basler_acA2500-14um__23891378__20221129_144902408_0966.tiff,1544,761,29,11,9,17,19,20,24,22,27,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
954,Basler_acA2500-14um__23891378__20221129_144902408_0967.tiff,1544,761,29,10,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,28,29,28,29,5,4,8,7,12,10,14,13
955,Basler_acA2500-14um__23891378__20221129_144902408_0968.tiff,1544,761,29,10,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,30,29,29,6,4,8,7,12,10,14,13
956,Basler_acA2500-14um__23891378__20221129_144902408_0969.tiff,1544,760,29,10,9,17,19,20,24,22,28,24,29,24,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
957,Basler_acA2500-14um__23891378__20221129_144902408_0970.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,29,29,28,29,6,4,9,7,12,10,14,13
958,Basler_acA2500-14um__23891378__20221129_144902408_0971.tiff,1544,761,29,11,9,16,20,20,24,21,28,24,29,25,30,27,30,28,29,29,30,28,29,29,29,6,4,8,7,12,10,14,13
959,Basler_acA2500-14um__23891378__20221129_144902408_0972.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,30,29,29,6,4,9,7,12,10,14,13
960,Basler_acA2500-14um__23891378__20221129_144902408_0973.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
961,Basler_acA2500-14um__23891378__20221129_144902408_0974.tiff,1544,761,29,10,9,17,19,20,24,22,28,24,29,26,30,27,30,28,30,28,30,28,29,29,29,6,4,9,7,12,10,14,13
962,Basler_acA2500-14um__23891378__20221129_144902408_0975.tiff,1544,760,29,11,9,17,19,20,23,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
963,Basler_acA2500-14um__23891378__20221129_144902408_0976.tiff,1544,761,29,10,9,16,19,20,23,21,28,24,29,25,30,27,30,28,29,28,29,28,29,28,29,6,4,8,7,12,10,14,13
964,Basler_acA2500-14um__23891378__20221129_144902408_0977.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,28,30,6,4,8,7,12,10,14,13
965,Basler_acA2500-14um__23891378__20221129_144902408_0978.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
966,Basler_acA2500-14um__23891378__20221129_144902408_0979.tiff,1544,760,29,10,9,16,19,20,24,22,28,24,29,24,30,27,30,29,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
967,Basler_acA2500-14um__23891378__20221129_144902408_0980.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,30,29,29,6,4,8,7,12,10,14,13
968,Basler_acA2500-14um__23891378__20221129_144902408_0981.tiff,1544,761,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,5,4,8,7,12,10,14,13
969,Basler_acA2500-14um__23891378__20221129_144902408_0982.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,5,4,8,7,12,10,14,13
970,Basler_acA2500-14um__23891378__20221129_144902408_0983.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,26,30,27,30,28,29,28,30,28,29,28,29,5,4,8,7,12,10,14,13
971,Basler_acA2500-14um__23891378__20221129_144902408_0984.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
972,Basler_acA2500-14um__23891378__20221129_144902408_0985.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,24,30,27,30,28,30,28,29,28,30,29,29,6,4,8,7,12,10,14,13
973,Basler_acA2500-14um__23891378__20221129_144902408_0986.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,5,4,8,7,12,10,14,13
974,Basler_acA2500-14um__23891378__20221129_144902408_0987.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
975,Basler_acA2500-14um__23891378__20221129_144902408_0988.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
976,Basler_acA2500-14um__23891378__20221129_144902408_0989.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,26,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
977,Basler_acA2500-14um__23891378__20221129_144902408_0990.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,5,4,8,7,12,10,14,13
978,Basler_acA2500-14um__23891378__20221129_144902408_0991.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
979,Basler_acA2500-14um__23891378__20221129_144902408_0992.tiff,1544,761,29,10,9,16,19,20,24,22,28,24,29,25,30,27,31,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
980,Basler_acA2500-14um__23891378__20221129_144902408_0993.tiff,1544,761,29,10,9,16,19,20,23,21,28,24,29,26,30,27,30,28,29,28,29,28,29,29,29,6,4,8,7,12,10,14,13
981,Basler_acA2500-14um__23891378__20221129_144902408_0994.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,5,4,8,7,12,10,14,13
982,Basler_acA2500-14um__23891378__20221129_144902408_0995.tiff,1544,761,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,29,29,29,29,5,4,8,7,12,10,14,13
983,Basler_acA2500-14um__23891378__20221129_144902408_0996.tiff,1544,760,29,10,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
984,Basler_acA2500-14um__23891378__20221129_144902408_0997.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,28,29,6,4,8,7,12,10,14,13
985,Basler_acA2500-14um__23891378__20221129_144902408_0998.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
986,Basler_acA2500-14um__23891378__20221129_144902408_0999.tiff,1544,760,29,11,9,17,20,20,24,22,28,24,29,25,30,27,30,29,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
987,Basler_acA2500-14um__23891378__20221129_144902408_1000.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,31,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
988,Basler_acA2500-14um__23891378__20221129_144902408_1001.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,26,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
989,Basler_acA2500-14um__23891378__20221129_144902408_1002.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,26,30,28,29,28,29,28,30,29,29,6,4,8,7,12,10,14,13
990,Basler_acA2500-14um__23891378__20221129_144902408_1003.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
991,Basler_acA2500-14um__23891378__20221129_144902408_1004.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,28,29,28,29,6,4,8,7,12,10,14,13
992,Basler_acA2500-14um__23891378__20221129_144902408_1005.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,26,30,27,30,28,30,28,30,28,29,28,29,5,4,9,7,12,10,14,13
993,Basler_acA2500-14um__23891378__20221129_144902408_1006.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,26,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
994,Basler_acA2500-14um__23891378__20221129_144902408_1007.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,26,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
995,Basler_acA2500-14um__23891378__20221129_144902408_1008.tiff,1544,761,29,11,9,17,19,19,24,22,28,24,29,25,30,26,30,28,29,28,30,28,29,29,29,6,4,9,7,12,10,14,13
996,Basler_acA2500-14um__23891378__20221129_144902408_1009.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,5,4,8,7,12,10,14,13
997,Basler_acA2500-14um__23891378__20221129_144902408_1010.tiff,1544,761,29,11,9,17,19,20,24,22,27,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,9,7,12,10,14,13
998,Basler_acA2500-14um__23891378__20221129_144902408_1011.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
999,Basler_acA2500-14um__23891378__20221129_144902408_1012.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,29,29,29,29,6,4,8,7,12,10,14,13
1000,Basler_acA2500-14um__23891378__20221129_144902408_1013.tiff,1544,760,29,10,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1001,Basler_acA2500-14um__23891378__20221129_144902408_1014.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,30,29,29,5,4,8,7,12,10,14,13
1002,Basler_acA2500-14um__23891378__20221129_144902408_1015.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1003,Basler_acA2500-14um__23891378__20221129_144902408_1016.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1004,Basler_acA2500-14um__23891378__20221129_144902408_1017.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1005,Basler_acA2500-14um__23891378__20221129_144902408_1018.tiff,1544,761,29,10,9,16,19,20,24,22,28,24,29,25,30,27,31,28,29,28,30,28,29,29,29,6,4,9,7,12,10,14,13
1006,Basler_acA2500-14um__23891378__20221129_144902408_1019.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,31,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1007,Basler_acA2500-14um__23891378__20221129_144902408_1020.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1008,Basler_acA2500-14um__23891378__20221129_144902408_1021.tiff,1544,761,29,11,9,17,19,20,24,21,28,25,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,9,7,12,10,14,13
1009,Basler_acA2500-14um__23891378__20221129_144902408_1022.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,30,5,4,9,7,12,10,14,13
1010,Basler_acA2500-14um__23891378__20221129_144902408_1023.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,31,28,29,28,29,28,29,28,29,6,4,8,7,12,10,14,13
1011,Basler_acA2500-14um__23891378__20221129_144902408_1024.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,28,29,6,4,9,7,12,10,14,13
1012,Basler_acA2500-14um__23891378__20221129_144902408_1025.tiff,1544,760,29,11,9,17,19,20,24,21,27,24,29,25,30,27,30,28,29,28,30,28,29,28,29,6,4,8,7,12,10,14,13
1013,Basler_acA2500-14um__23891378__20221129_144902408_1026.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,28,29,6,4,8,7,12,10,14,13
1014,Basler_acA2500-14um__23891378__20221129_144902408_1027.tiff,1544,761,29,10,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,29,29,28,29,6,4,8,7,12,10,14,13
1015,Basler_acA2500-14um__23891378__20221129_144902408_1028.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1016,Basler_acA2500-14um__23891378__20221129_144902408_1029.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,29,29,29,29,6,4,8,7,12,10,14,13
1017,Basler_acA2500-14um__23891378__20221129_144902408_1030.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,5,4,8,7,12,10,14,13
1018,Basler_acA2500-14um__23891378__20221129_144902408_1031.tiff,1544,760,29,10,9,17,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1019,Basler_acA2500-14um__23891378__20221129_144902408_1032.tiff,1544,761,29,10,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1020,Basler_acA2500-14um__23891378__20221129_144902408_1033.tiff,1544,760,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,29,29,29,29,5,4,8,7,12,10,14,13
1021,Basler_acA2500-14um__23891378__20221129_144902408_1034.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
1022,Basler_acA2500-14um__23891378__20221129_144902408_1035.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,29,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1023,Basler_acA2500-14um__23891378__20221129_144902408_1036.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,28,29,5,4,8,7,12,10,14,13
1024,Basler_acA2500-14um__23891378__20221129_144902408_1037.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,5,4,9,7,12,10,14,13
1025,Basler_acA2500-14um__23891378__20221129_144902408_1038.tiff,1544,761,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,9,7,12,10,14,13
1026,Basler_acA2500-14um__23891378__20221129_144902408_1039.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1027,Basler_acA2500-14um__23891378__20221129_144902408_1040.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,30,29,29,28,29,5,4,8,7,12,10,14,13
1028,Basler_acA2500-14um__23891378__20221129_144902408_1041.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,25,30,28,30,29,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1029,Basler_acA2500-14um__23891378__20221129_144902408_1042.tiff,1544,761,29,11,9,16,19,20,24,22,28,24,29,25,30,27,31,28,29,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1030,Basler_acA2500-14um__23891378__20221129_144902408_1043.tiff,1544,760,29,10,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
1031,Basler_acA2500-14um__23891378__20221129_144902408_1044.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1032,Basler_acA2500-14um__23891378__20221129_144902408_1045.tiff,1544,761,29,11,9,17,19,20,24,21,28,24,29,26,30,27,30,28,30,28,30,29,29,29,29,6,4,8,7,12,10,14,13
1033,Basler_acA2500-14um__23891378__20221129_144902408_1046.tiff,1544,761,29,10,9,16,19,20,24,21,27,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1034,Basler_acA2500-14um__23891378__20221129_144902408_1047.tiff,1544,761,29,11,9,17,19,20,23,22,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1035,Basler_acA2500-14um__23891378__20221129_144902408_1048.tiff,1544,760,29,10,9,17,19,20,24,21,28,24,29,26,30,27,30,28,30,28,29,29,29,29,29,6,4,8,7,12,10,14,13
1036,Basler_acA2500-14um__23891378__20221129_144902408_1049.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,9,7,12,10,14,13
1037,Basler_acA2500-14um__23891378__20221129_144902408_1050.tiff,1544,761,29,10,9,17,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1038,Basler_acA2500-14um__23891378__20221129_144902408_1051.tiff,1544,760,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,29,28,29,28,29,29,29,6,4,9,7,12,10,14,13
1039,Basler_acA2500-14um__23891378__20221129_144902408_1052.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,26,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1040,Basler_acA2500-14um__23891378__20221129_144902408_1053.tiff,1544,761,29,10,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,6,4,8,7,12,10,14,13
1041,Basler_acA2500-14um__23891378__20221129_144902408_1054.tiff,1544,761,29,10,9,16,19,20,24,22,28,24,29,25,30,27,30,28,30,28,29,29,29,29,29,6,4,8,7,12,10,14,13
1042,Basler_acA2500-14um__23891378__20221129_144902408_1055.tiff,1544,761,29,10,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,29,28,29,29,29,6,4,8,7,12,10,14,13
1043,Basler_acA2500-14um__23891378__20221129_144902408_1056.tiff,1544,761,29,11,9,17,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,29,29,29,29,6,4,8,7,12,10,14,13
1044,Basler_acA2500-14um__23891378__20221129_144902408_1057.tiff,1544,760,29,11,9,17,19,20,24,21,28,24,29,26,30,27,30,28,29,28,30,28,29,29,29,5,5,8,7,12,10,14,13
1045,Basler_acA2500-14um__23891378__20221129_144902408_1058.tiff,1544,761,29,11,9,16,19,20,24,21,28,24,29,25,30,27,30,28,30,28,30,28,29,29,29,5,4,8,7,12,10,14,13
1046,Basler_acA2500-14um__23891378__20221129_144902408_1059.tiff,1544,760,29,10,9,16,19,20,24,21,28,24,29,25,30,27,30,28,29,28,29,28,29,29,29,5,4,8,7,12,10,14,13
1047,Basler_acA2500-14um__23891378__20221129_144902408_1060.tiff,1544,760,29,10,9,16,19,20,24,21,27,24,29,25,30,27,30,28,30,28,30,28,29,28,29,5,4,8,7,12,10,14,13
1048,Basler_acA2500-14um__23891378__20221129_144902408_1061.tiff,1544,760,29,11,9,16,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,28,29,6,4,8,7,12,10,14,13
1049,Basler_acA2500-14um__23891378__20221129_144902408_1062.tiff,1544,760,29,11,9,17,19,20,23,21,28,24,29,25,30,27,30,28,30,28,29,28,29,28,29,6,4,8,7,12,10,14,13
1050,Basler_acA2500-14um__23891378__20221129_144902408_1063.tiff,1544,761,29,10,9,16,19,20,24,22,28,24,29,25,30,27,30,28,29,28,30,28,29,29,29,6,4,8,7,12,10,14,13
